129.79.234.164	2013-12-12 23:10:06
129.79.234.168	2013-12-12 23:10:13
129.79.234.164	2013-12-13 18:35:58
129.79.234.164	2013-12-13 18:39:40
129.79.234.164	2013-12-19 19:11:25
129.79.234.164	2013-12-19 20:29:37
129.79.234.164	2013-12-19 20:29:44
129.79.234.164	2013-12-19 20:29:52
129.79.234.164	2013-12-19 21:10:21
129.79.234.164	2013-12-19 22:17:57
129.79.234.164	2013-12-19 22:18:03
129.79.234.164	2013-12-19 22:19:25
129.79.234.164	2013-12-19 22:19:29
129.79.234.164	2013-12-19 22:19:32
129.79.234.164	2013-12-19 22:54:47
129.79.234.164	2013-12-19 22:54:51
129.79.234.164	2013-12-19 22:55:09
129.79.234.164	2013-12-19 22:55:14
129.79.234.164	2013-12-19 22:55:17
129.79.234.164	2013-12-19 22:57:14
129.79.234.164	2013-12-19 22:57:23
129.79.234.164	2013-12-19 22:58:07
129.79.234.164	2013-12-19 22:58:12
129.79.234.164	2013-12-19 22:58:17
129.79.234.164	2013-12-19 22:58:33
129.79.234.164	2013-12-19 22:58:41
129.79.234.164	2013-12-19 22:59:58
129.79.234.164	2013-12-19 23:00:07
129.79.234.164	2013-12-19 23:00:12
129.79.234.164	2013-12-19 23:00:16
129.79.234.164	2013-12-19 23:00:18
129.79.234.164	2013-12-19 23:00:21
129.79.234.164	2013-12-19 23:02:58
129.79.234.164	2013-12-19 23:03:02
149.159.17.192	2013-12-21 20:25:12
149.159.17.192	2013-12-21 20:25:27
149.159.17.192	2013-12-21 20:27:06
149.159.16.197	2013-12-26 19:13:53
129.79.234.164	2013-12-27 20:08:03
149.160.187.185	2013-12-28 06:41:41
149.160.187.185	2013-12-28 06:41:51
149.160.187.185	2013-12-28 06:42:58
149.160.187.185	2013-12-28 06:43:06
149.160.184.60	2014-01-02 16:00:33
149.159.16.197	2014-01-03 18:54:38
50.193.149.209	2014-01-03 19:17:22
149.159.16.197	2014-01-03 19:17:23
50.193.149.209	2014-01-03 19:17:33
50.193.149.209	2014-01-03 19:17:38
149.159.16.197	2014-01-03 19:17:44
149.159.16.197	2014-01-03 19:17:53
129.79.234.164	2014-01-03 21:02:38
129.79.234.164	2014-01-03 21:02:43
129.79.234.164	2014-01-03 21:02:44
129.79.234.164	2014-01-13 20:21:17
129.79.234.164	2014-01-13 20:21:25
129.79.234.164	2014-01-13 20:21:30
129.79.234.164	2014-01-13 20:21:34
129.79.234.164	2014-01-13 20:21:35
129.79.234.164	2014-01-13 20:21:41
129.79.234.164	2014-01-13 20:30:44
129.79.234.164	2014-01-13 20:30:51
129.79.234.164	2014-01-13 20:31:18
129.79.234.164	2014-01-16 19:55:02
129.79.234.164	2014-01-16 19:55:14
129.79.234.164	2014-01-16 19:55:34
129.79.234.164	2014-01-16 19:55:54
129.79.234.164	2014-01-16 19:56:16
129.79.234.164	2014-01-16 19:56:27
129.79.234.240	2014-01-16 19:59:15
129.79.234.166	2014-01-16 20:02:04
129.79.234.166	2014-01-16 20:02:10
129.79.234.240	2014-01-16 20:03:42
129.79.234.240	2014-01-16 20:03:47
129.79.234.164	2014-01-16 20:04:00
129.79.234.164	2014-01-16 20:04:07
129.79.234.168	2014-01-23 21:25:06
